,cardId,cardName,annualfee,pervSales,Benefits,Detail_summ_name,Details_summary
177,177,카드의정석 EVERY POINT,"국내 1만2천원, 해외 1만2천원",조건없음,조건없음,"['연회비지원', '포인트/캐시백', '쇼핑', '카페/베이커리', '외식', '뷰티', '주유', '문화', '통신', '육아', '교육', '영화', '의료', '대형마트', '편의점', '대중교통', '렌탈', '간편결제']","['온라인 신규 연회비 100% 캐시백', '국내외 가맹점 0.8% 적립\n적립한도 및 유의사항\n포인트 적립안내\nTwo-in-One 결제서비스', '쇼핑 0.8% 기본 적립', '카페/베이커리 0.8% 기본 적립', '외식업종 0.8% 기본 적립', '뷰티업종 0.8% 기본 적립', '주유 0.8% 기본 적립', '문화업종 0.8% 기본 적립', '통신 0.8% 기본 적립', '육아업종 0.8% 기본 적립', '교육업종 0.8% 기본 적립', '영화 0.8% 기본 적립', '의료업종 0.8% 기본 적립', '대형마트 0.8% 기본 적립', '편의점 0.8% 기본 적립', '대중교통 0.8% 기본 적립', '렌탈업종 0.8% 기본 적립', '간편결제 2% 추가 적립']"
178,178,홈플러스 삼성카드,"국내 1만5천원, 해외 1만5천원",직전 1개월 합계 40만원 이상,직전 1개월 합계 40만원 이상,"['대형마트', '의료', '주유', '통신', '영화', '문화', '카페/베이커리']","['홈플러스 최대 5% 결제일할인', '의료비 5% 결제일할인', 'GS칼텍스 리터당 80원 결제일할인', '이동통신 5% 결제일할인', '영화 5천원 결제일할인', '디지털콘텐츠 30% 결제일할인', '커피전문점/제과점 10% 결제일할인']"
179,179,BC 바로 K-패스 카드,"국내 6천원, 해외 6천원, 가족겸용 없음",직전 1개월 합계 30만원 이상,직전 1개월 합계 30만원 이상,"['연회비지원', '대중교통', '편의점', '문화', '카페/베이커리', '통신', '언제나할인']","['신규발급시 연회비 100% 청구할인', '버스/지하철 15% 결제일 할인\n매월 최대 15,000원', '편의점 5% 결제일 할인', '매월 자동 결제 되는\nOTT/스트리밍 15% 결제일 할인', '카페 5% 결제일 할인', '이동통신요금 5% 결제일 할인', '해외 가맹점 3% 결제일 할인']"
180,180,삼성 iD AUTO 카드,"국내 4만9천원, 해외 4만9천원",직전 1개월 합계 50만원 이상,직전 1개월 합계 50만원 이상,"['주유', '하이패스', '오토', '언제나할인', '대형마트', '편의점', '외식', '쇼핑', '카페/베이커리', '영화']","['주유 리터당 70원·90원 할인', '하이패스 10% 결제일 할인', '주차장·대리운전 10% 결제일 할인\n차량 점검 서비스', '국내외 가맹점 0.5% 결제일할인', '할인점 1.5% 결제일 할인', '편의점 1.5% 결제일 할인', '배달앱 1.5% 결제일 할인', '온라인쇼핑몰 1.5% 결제일 할인', '커피전문점 1.5% 결제일 할인', '영화 5천원 결제일 할인']"
181,181,롯데마트&MAXX 카드,"국내 1만8천원, 해외 2만원, 가족 1만3천원",직전 1개월 합계 50만원 이상,직전 1개월 합계 50만원 이상,"['대형마트', '문화', '의료', '주유', '교육', '통신']","['롯데마트·MAXX 월최대 10% 할인', '스트리밍 서비스 5% 결제일 할인', '병원·약국·동물병원 5% 결제일 할인', '주유소 5% 결제일 할인', '교육 업종 5% 결제일 할인', '이동통신 업종 5% 결제일 할인']"
182,182,LOCA LIKIT Shop,"국내 1만원, 해외 1만원, 가족겸용 없음",직전 1개월 합계 40만원 이상,직전 1개월 합계 40만원 이상,"['연회비지원', '쇼핑', '뷰티', '편의점']","['신규회원 연회비 100% 캐시백이벤트\n롯데카드 온라인 신청 특별 혜택', '온라인 쇼핑·쇼핑 멤버십 60% 할인', '미용실 60% 결제일 할인', '편의점 60% 결제일 할인']"
183,183,디지로카 Wellness,"국내 3만원, 해외 3만원",당월 합계 50만원 이상,당월 합계 50만원 이상,"['연회비지원', '뷰티', '의료', '레저', '납부 혜택']","['신규회원 연회비 100% 캐시백이벤트\n롯데카드 첫 발급 고객 혜택!', '미용실 최대 7% 캐시백', '피부과, 성형외과 최대 7% 캐시백', '스포츠센터 최대 7% 캐시백', '국내 가맹점 2~3개월 무이자 할부']"
184,184,NH농협 SOHO 다사로이카드,"국내 1만2천원, 해외 1만2천원",직전 1개월 합계 50만원 이상,4대사회보험·전기요금 5% 특별할인국내·해외 이용가맹점 0.5% 할인,"['관리비', '언제나할인', '쇼핑']","['4대사회보험·전기요금 5% 특별할인', '국내·해외 이용가맹점 0.5% 할인', '사업경비·해외요금0.5%~1%추가할인']"
185,185,LG U+-현대카드M Edition3(통신할인형2.0),"국내 2만원, 해외 2만원, 가족 1만원",직전 1개월 합계 50만원 이상,직전 1개월 합계 50만원 이상,"['통신', '포인트/캐시백']","['LG U+ 요금 최대 2만5천원 할인\nLG U+ 라이트할부 서비스', '업종별 0.5~3% M포인트 적립\nM포인트 사용']"
186,186,신한카드 My TeenS,국내 1천원,직전 1개월 합계 20만원 이상,직전 1개월 합계 20만원 이상,['편의점'],['GS POP 서비스\n기프티콘 서비스']
187,187,삼성카드 BIZ LEADERS,"국내 2만원, 해외 2만원",직전 1개월 합계 50만원 이상,직전 1개월 합계 50만원 이상,"['언제나할인', '쇼핑', '주유', '대형마트', '금융', '관리비', '통신']","['국내외 가맹점 0.5% 결제일 할인', '온라인쇼핑몰 3% 결제일할인', '주유 3% 결제일할인', '할인점 3% 결제일할인', '4대 사회보험·손해보험 10% 할인\n4대 사회보험 납부대행수수료 할인\n세무지원 서비스', '전기요금 10% 결제일할인', '이동통신·인터넷 10% 결제일할인']"
188,188,SKT-현대카드M Edition3(통신할인형2.0),"국내 2만원, 해외 2만원, 가족 1만원",직전 1개월 합계 50만원 이상,직전 1개월 합계 50만원 이상,"['통신', '포인트/캐시백']","['SKT 통신요금 최대 2만5천원 할인\nSKT 라이트할부 서비스', '업종별 0.5~4.5% M포인트 적립\nM포인트 사용']"
189,189,IBK 국민행복카드,"국내전용 없음, 해외겸용 없음",직전 1개월 합계 30만원 이상,"임신,출산진료비 지원 100만원까지!보육료, 유아학비 산모건강관리 지원!","['국민행복카드', '의료', '쇼핑', '교육', '레저', '대중교통', '통신', '육아', '카페/베이커리', '외식', '포인트/캐시백', '그린카드']","['국가바우처(정부지원금)', '산모, 신생아 건강관리 지원사업!', 'G마켓,옥션,11번가,쿠팡,티몬 등', '어린이집 및 유치원 5% 할인!', '롯데월드, 에버랜드, 서울랜드 등', '전국 시내버스, 지하철 할인', '이동통신요금 자동이체시', '딸기가 좋아 매장 5% 청구 할인\n매장내 이용시 5% 청구 할인', '스타벅스, 커피빈, 카페베네', '아웃백, TGIF, VIPS', '에코머니 포인트 적립', '그린카드 멤버십서비스(공통서비스)']"
190,190,현대카드X HYBRID,국내 2천원,조건없음,조건없음,"['체크카드겸용', '포인트/캐시백']","['체크결제와 신용결제서비스를 한 번에', '이용금액 최대 0.6% X캐시백 적립\nX캐시백 결제계좌 자동 입금']"
191,191,신한카드 Edu Plan+,"국내 4만원, 해외 4만3천원, 가족겸용 없음",직전 1개월 합계 50만원 이상,직전 1개월 합계 50만원 이상,"['연회비지원', '교육', '대형마트', '의료', '관리비', '통신', '영화']","['신규 고객 연회비 100% 캐시백!\n신규 회원이면 참여 가능!', '학원비 3~10% 캐시백\n최대 1만원 추가 캐시백', '3대 오프라인 할인점 1% 캐시백', '의료 업종 1% 캐시백', '도시가스, 전기요금 1% 캐시백', '이동통신 정기결제 1% 캐시백', '메가박스 온라인 예매 7천원 할인']"
192,192,LOCA 100,"국내 2만원, 해외 2만원, 가족겸용 없음",직전 1개월 합계 75만원 이상,직전 1개월 합계 75만원 이상,"['언제나할인', '바우처', '쇼핑', '카페/베이커리', '외식', '레저', '문화', '편의점', '대형마트', '주유', '통신', '영화', '교육', '육아', '의료', '뷰티', '렌탈', '오토', '대중교통', '금융']","['국내외 가맹점에서 최대 1% 할인\n전월실적 없이 0.5% 할인은 기본!\n온라인 결제 시 1.5% 결제일 할인', '6만원 Flex Voucher 제공!', '쇼핑 업종 최대 1% 결제일 할인', '커피/베이커리 최대 1% 결제일 할인', '외식 업종 최대 1% 결제일 할인', '레저 업종 최대 1% 결제일 할인', '문화 업종 최대 1% 결제일 할인', '편의점 최대 1% 결제일 할인', '대형마트 최대 1% 결제일 할인', '주유소 최대 1% 결제일 할인', '이동통신 업종 최대 1% 결제일 할인', '영화관 최대 1% 결제일 할인', '교육 업종 최대 1% 결제일 할인', '육아 업종 최대 1% 결제일 할인', '의료 업종 최대 1% 결제일 할인', '뷰티 업종 최대 1% 결제일 할인', '렌탈 업종 최대 1% 결제일 할인', '오토 업종 최대 1% 결제일 할인', '대중교통 업종 최대 1% 결제일 할인', '금융 업종 최대 1% 결제일 할인']"
193,193,KB국민 Easy on카드,"국내 2만원, 해외 2만원",직전 1개월 합계 50만원 이상,직전 1개월 합계 50만원 이상,"['레저', '외식', '쇼핑', '카페/베이커리', '편의점', '문화', '대중교통', '통신']","['야놀자·여기어때·데일리호텔 5% 할인', '배달의민족 5% 할인\n외식업종 5% 할인', 'G마켓·옥션·11번가 최대 10%할인\n쿠팡·티몬·위메프 5% 할인\n롯데·현대·신세계백화점 5% 할인\n마켓컬리 5% 할인', '스타벅스·커피빈 5% 할인\n제과·아이스크림 업종 5% 할인', 'GS25·CU 5%할인', '멜론·지니 5% 할인', '버스·지하철 5% 할인', 'SKT·KT·LGU+ 5% 할인']"
194,194,삼성 iD POCKET 카드,국내 1천원,직전 1개월 합계 10만원 이상,직전 1개월 합계 10만원 이상,"['대중교통', '편의점', '외식', '카페/베이커리']","['대중교통 1%·2% 결제일할인', '편의점 1%·8% 결제일할인', '배달앱 1%·8% 결제일할인', '델리·커피전문점 1%·8% 결제일할인']"
195,195,디지로카 Golf,"국내 3만원, 해외 3만원",당월 합계 50만원 이상,당월 합계 50만원 이상,"['연회비지원', '레저', '납부 혜택']","['신규회원 연회비 100% 캐시백이벤트\n롯데카드 첫 발급 고객 혜택!', '골프장, 골프연습장 최대 7% 캐시백', '국내 가맹점 2~3개월 무이자 할부']"
196,196,트레이더스 신세계 삼성카드,"국내 1만5천원, 해외 1만5천원",직전 1개월 합계 40만원 이상,직전 1개월 합계 40만원 이상,"['대형마트', '쇼핑', '통신', '카페/베이커리', '교육', '의료']","['트레이더스 최대 5% 결제일할인', '신세계백화점 5% 전자할인쿠폰 제공\n신세계백화점 무료주차권 제공\n신세계백화점 1천원당 2포인트 적립', '이동통신 5% 결제일할인', '커피전문점 5% 결제일할인', '학원·서점·학습지·인터넷강의 5%할인', '병원·약국 5% 결제일할인']"
197,197,IBK i-ALL 카드,"국내 1만4천원, 해외 1만5천원, 가족겸용 없음",조건없음,"ALL 전월실적조건없음, 할인한도없음리빙&멤버쉽 연속이용 우대","['언제나할인', '쇼핑', '외식', '대형마트', '카페/베이커리', '편의점', '대중교통', '주유', '통신', '반려동물', '문화', '연회비지원']","['ALL 영역', 'LIVING 영역', 'LIVING 영역', 'LIVING 영역', 'LIVING 영역', 'LIVING 영역', 'LIVING 영역', 'LIVING 영역', 'LIVING 영역', 'LIVING 영역', 'MEMBERSHIP 영역', 'IBK신용카드 연회비 캐시백 이벤트']"
198,198,신한카드 The Classic+,"국내 12만원, 해외 12만5천원, 가족 3만원",직전 1개월 합계 30만원 이상,직전 1개월 합계 30만원 이상,"['바우처', '항공마일리지', '주유', '카페/베이커리', '프리미엄', '쇼핑']","['쇼핑, 요식, 호텔 등 기프트옵션!', '대한항공, 아시아나항공 마일리지 적립', 'GS칼텍스 리터당 40원 할인', '스타벅스 3,000원 할인!', '국내 공항라운지 무료 이용 서비스\n해외 공항라운지 무료 이용 서비스', '제주JDC 면세점 8% 결제일 할인']"
199,199,삼성 iD NOMAD 카드,"국내 4만7천원, 해외 4만9천원",직전 1개월 합계 50만원 이상,직전 1개월 합계 50만원 이상,"['바우처', '포인트/캐시백', '문화', '쇼핑', '영화', '외식', '프리미엄']","['기프트 서비스 (연3회)', '국내외 가맹점 최대 2% 빅포인트적립', '디지털콘텐츠 50% 할인', '멤버십 50% 할인', '영화 5,000원 할인', '쉐이크쉑/써브웨이 30% 할인', 'Mastercard 프리미엄 서비스\n국내 특급 호텔 무료 발렛파킹\n인천공항 무료 발렛파킹\n공항 라운지 무료 입장\nDine with Mastercard']"
200,200,KB국민 BeV V카드(스카이패스형),"국내 29만5천원, 해외 30만원",직전 1개월 합계 50만원 이상,직전 1개월 합계 50만원 이상,"['항공마일리지', '프리미엄', '바우처', '쇼핑', '문화', '금융', '레저']","['1500원당 스카이패스 최대3마일적립', '마스터카드공항라운지 무료이용 서비스\nUPI카드 국내외 공항라운지 서비스\n인천공항 발레파킹 서비스\n국내 호텔 발레파킹 서비스\n롯데호텔 객실 20~30% 할인\n롯데호텔 F&B(식음료) 10% 할인', '프리미엄 쿠폰서비스(택1)\n국내여행/숙박 최대25만원 할인서비스\n호텔 뷔페 이용권 25만원 제공서비스\n롯데백화점 상품권 22만원 제공서비스\nKB국민카드 포인트리 22만점 제공', '랭킹닭컴 배송완료시 포인트6배 적립\n유어버스데이 꽃배달 20%할인서비스', '롯데백화점 문화센터 30% 현장할인\n도서 요약본 프리미엄 서비스\n내셔널지오그래픽트래블러 정기구독 할인', 'KB국민은행 수수료 감면, 면제서비스\n문자알림(SMS) 서비스 무료제공', '해외여행상품 최대5% 현장할인\n제주 자연 렌트카 이용요금 현장할인\n비전힐스 PAR3 주중 현장 할인\n아고다 국내외호텔 예약시 12%할인\n국내, 해외 렌터카 할인\n국내외 투어 상품 할인 쿠폰 서비스\n제주도 여행상품 할인 및 특전 제공\n프리미엄 수행기사 서비스 특전 제공\n제주도, 해외 골프 특전 제공']"
201,201,현대백화점 FIT카드,"국내전용 없음, 해외겸용 없음, 가족겸용 없음",조건없음,"5% 할인, H.Point 추가 적립무이자 할부 혜택, 2시간 무료주차권",['쇼핑'],['현대백화점 5% 할인\nH.Point 최대6만포인트 추가적립\n현대백화점 2시간 무료주차권 제공']
202,202,신한카드 Deep Once,"국내 2만원, 해외 2만3천원",직전 1개월 합계 40만원 이상,직전 1개월 합계 40만원 이상,"['연회비지원', '관리비', '문화', '렌탈']","['신규 고객 연회비 100% 캐시백!\n신규 회원이면 참여 가능!', '공과금 납부 연간 최대 21만P 적립\n월 최대 6천 포인트 적립', '넷플릭스,멜론 등 연 최대21만P적립\n월 최대 6천 포인트 적립', '렌탈서비스 연간 최대 42만P 적립\n월 최대 7천 포인트 적립']"
